,customerid,id,avgrating
10038,62db86f19670f2007f7879c9,8403,2
10039,63453ce3f0f1d257b1a3bbb3,8404,3
10040,6347b988f0f1d250a0a425ef,8411,2
10041,6347fa66f0f1d2e08da433f2,8412,3
10042,62e1c5c411ce2a5f2d433858,8413,1
10043,6347fb61f0f1d2579ea43434,8414,1
10044,6347fb61f0f1d2579ea43434,8414,1
10045,6347c601f0f1d2ebada42996,8503,4
10046,62ea8942a636f07852606372,8415,5
10047,62ea8942a636f07852606372,8415,5
10048,62ea8942a636f07852606372,8415,5
10049,62ea8942a636f07852606372,8415,5
10050,6347fb61f0f1d2579ea43434,8416,1
10051,6347fb61f0f1d2579ea43434,8416,1
10052,6346b1e2f0f1d27aa0a3fd4e,8417,2
10053,6345a5abf0f1d2472ea3da6a,8418,2
10054,633da272f0f1d2a31ba2deba,8504,2
10055,62f343192efebc5cf4cbe60e,9453,1
10056,62f343192efebc5cf4cbe60e,9453,1
10057,632851052288e066d9df833c,8419,2
10058,6347e7f9f0f1d20379a42f2a,8420,1
10059,62ea9dffa636f0844660d4ad,8421,4
10060,62f395862efebc747fccce50,8422,4
10061,636e1734daf4930d00857e4b,8423,2
10062,63480fd8f0f1d212d6a43e39,8424,2
10064,63480fd8f0f1d212d6a43e39,8426,1
10065,63480fd8f0f1d212d6a43e39,8427,3
10066,6347c601f0f1d2ebada42996,8505,3
10067,6347fb61f0f1d2579ea43434,8429,4
10068,6347fb61f0f1d2579ea43434,8429,4
10069,63480fd8f0f1d212d6a43e39,8430,2
10070,62f92cd3d06fef71703b8b85,8431,5
10071,62f92cd3d06fef71703b8b85,8431,5
10072,63480fd8f0f1d212d6a43e39,8432,3
10073,6347f6f1f0f1d260dfa4332c,8433,5
10074,6347c601f0f1d2ebada42996,8507,2
10075,63480fd8f0f1d212d6a43e39,8434,1
10076,63831169ca6a8c0b9df457aa,8435,1
10077,6348e81bfd2ec65afcfd3fac,8436,4
10078,6348d0defd2ec685aafd3ab7,8437,3
10079,6348e9e4fd2ec6f88efd4027,8438,2
10080,633957ccf0f1d26572a26c5b,8439,3
10081,63491695c4fba03f73227004,8506,1
10082,63491695c4fba03f73227004,8506,1
10083,6348e9e4fd2ec6f88efd4027,8440,3
10084,62ebc2277bf57b84cedcaad5,8441,2
10085,63859769e4a7da57720b574b,8442,4
10086,63859769e4a7da57720b574b,8442,4
10087,62f278242efebc58e7cadf42,8443,2
10088,6347e9eef0f1d26e39a42faa,8444,5
10089,63424868f0f1d27678a35897,8445,5
10090,6348dd06fd2ec6dc8afd3c29,8447,5
10091,6347ed4cf0f1d220e8a430b2,8448,3
10092,62e8b3d044d9ae11c2133005,8449,5
10093,6347ed4cf0f1d220e8a430b2,8450,1
10094,6347e9eef0f1d26e39a42faa,8451,5
10095,6347ed4cf0f1d220e8a430b2,8452,2
10096,6347ed4cf0f1d220e8a430b2,8454,1
10097,62fe7cc4cf57704c68218a1d,8455,1
10098,6346c206f0f1d2c4fea40273,8456,2
10099,62fe7cc4cf57704c68218a1d,8457,1
10100,6346c206f0f1d2c4fea40273,8458,4
10101,62fe7cc4cf57704c68218a1d,8459,4
10102,62f773752efebc60cbd268bd,8460,3
10103,6347992ff0f1d2502da41c40,8472,1
10104,62dbe8159670f2007f7d48ce,8461,4
10105,63284e482288e01425df82a4,8462,2
10106,62db8b339670f2007f78e89e,8463,3
10107,63284e482288e01425df82a4,8464,1
10108,6347c237f0f1d20039a427e5,8465,4
10109,62ea657ca636f021155fa492,8473,5
10110,62ea601aa636f0ebe25f850a,8474,4
10111,63450fcff0f1d25c0ea3af4c,8466,1
10112,63450fcff0f1d25c0ea3af4c,8467,2
10113,6346bbbff0f1d254f2a400a8,8468,5
10114,6346bbbff0f1d254f2a400a8,8469,5
10115,63396bb6f0f1d26694a27080,8470,5
10116,62ea657ca636f021155fa492,8471,3
10117,6347f6f1f0f1d260dfa4332c,8487,4
10118,62dbacc79670f2007f7a63b7,8488,4
10119,62ea657ca636f021155fa492,8475,2
10120,62f276152efebc62facad6a6,8476,4
10121,63353e0bf0f1d2f05da1f710,8477,2
10122,634195b3f0f1d20994a34ee5,8478,5
10123,6348f944fd2ec62c42fd436b,8479,1
10124,6346c206f0f1d2c4fea40273,8480,4
10125,62db8b339670f2007f78e89e,8490,4
10126,62db89e69670f2007f78cbaf,8527,2
10127,62f0b8bdef7ba0471d4fec46,8481,5
10128,63419307f0f1d21f4fa34e65,8482,1
10129,6347eefbf0f1d24019a43134,8483,5
10130,62dbe8159670f2007f7d48ce,8484,5
10131,6349170cc4fba0a9f9227016,8485,5
10132,62f0b8bdef7ba0471d4fec46,8486,1
10133,6347f980f0f1d2fbd4a433a0,8491,3
10134,63284e482288e01425df82a4,8492,1
10135,63284e482288e01425df82a4,8493,5
10136,6347ff32f0f1d2e275a43594,8494,2
10137,6347c178f0f1d261bca4279d,8495,3
10138,62f395862efebc747fccce50,8496,3
10139,62dbd8459670f2007f7d308d,8502,3
10140,6347c178f0f1d261bca4279d,8497,5
10141,6364e76a278afe0ef0af85e8,8498,2
10142,62ebb19b6cef246b38e49bac,8499,5
10143,633446142288e091f3e17920,8500,4
10144,633446142288e091f3e17920,8500,4
10145,6347c51cf0f1d28384a4296e,8501,4
10146,62ea79ffa636f0296b601632,8512,5
10147,637c73fe446f56715c6ca7c8,8513,1
10148,630a4b19cf577057ad2309f2,8514,1
10149,6348fdd7fd2ec619cffd4764,8553,3
10150,637c73fe446f56715c6ca7c8,8515,3
10151,63353e0bf0f1d2f05da1f710,8584,2
10152,637c73fe446f56715c6ca7c8,8517,4
10153,62fa1dd4ad1e9874a87921ad,8518,5
10154,637c73fe446f56715c6ca7c8,8519,2
10155,62fa1dd4ad1e9874a87921ad,8520,3
10156,637c73fe446f56715c6ca7c8,8521,1
10157,62fa1dd4ad1e9874a87921ad,8522,3
10158,62de43c8b9aae949c3767ae5,8523,5
10159,62de43c8b9aae949c3767ae5,8523,5
10160,62fa1dd4ad1e9874a87921ad,8524,4
10161,62fa1dd4ad1e9874a87921ad,8528,5
10162,62db89e69670f2007f78cbaf,8529,1
10163,62fa1dd4ad1e9874a87921ad,8530,4
10164,62db89e69670f2007f78cbaf,8531,4
10165,62fa1dd4ad1e9874a87921ad,8532,5
10166,62dd7c85ec7643d6ddc3d234,8533,3
10167,6364e76a278afe0ef0af85e8,8535,3
10168,62fa1dd4ad1e9874a87921ad,8536,2
10169,62f395862efebc747fccce50,8537,1
10170,6391cf34fe2743de28c7b9ac,8539,2
10171,62f395862efebc747fccce50,8540,4
10172,62dbd8ac9670f2007f7d4150,8541,5
10173,63a29d1ad45d772ab8d729dc,8542,2
10174,63a29d1ad45d772ab8d729dc,8542,2
10175,6335a262f0f1d26294a20adb,8543,2
10176,62e1703f11ce2a4fb7433492,8544,4
10177,6346c206f0f1d2c4fea40273,8546,1
10178,6347aea1f0f1d2492aa423da,8547,3
10179,6346c206f0f1d2c4fea40273,8548,5
10180,6348fdd7fd2ec619cffd4764,8549,4
10181,62e1703f11ce2a4fb7433492,8550,3
10182,6348fdd7fd2ec619cffd4764,8551,4
10183,62dbd8ac9670f2007f7d4150,8555,5
10184,633fc3d2f0f1d24158a30d0e,8556,1
10185,6304d47dcf5770709922696a,8557,1
10186,633ceb18f0f1d207fda2d0b2,8558,2
10187,63450fcff0f1d25c0ea3af4c,8559,5
10188,63479e54f0f1d20934a41d96,8560,2
10189,62dbd8ab9670f2007f7d3eef,8561,5
10190,62dbd8ab9670f2007f7d3eef,8561,5
10191,63479f7cf0f1d29acaa41e92,8562,3
10192,62dbd8ab9670f2007f7d3eef,8563,1
10193,62dbd8ab9670f2007f7d3eef,8563,1
10194,63353e0bf0f1d2f05da1f710,8582,1
10195,6346b0d3f0f1d2036ca3fcf7,8585,4
10196,62dbd8ab9670f2007f7d3eef,8564,3
10197,62dbd8ab9670f2007f7d3eef,8564,3
10198,63479f7cf0f1d29acaa41e92,8565,2
10199,62dbd8ab9670f2007f7d3eef,8566,1
10200,62dbd8ab9670f2007f7d3eef,8566,1
10201,63479f7cf0f1d29acaa41e92,8567,2
10202,62dbd8ab9670f2007f7d3eef,8568,5
10203,62dbd8ab9670f2007f7d3eef,8568,5
10204,633c2d94f0f1d29299a2c4f6,8569,4
10205,6315ea3f6e5b84c87061225a,8570,2
10206,6347a1aaf0f1d2099aa41fd2,8571,3
10207,6315ea3f6e5b84c87061225a,8572,3
10208,63492a90c4fba033ed22759e,8573,1
10209,632fd6642288e01041e0a301,8574,4
10210,63353e0bf0f1d2f05da1f710,8575,4
10211,6346aabcf0f1d29fcea3fa48,8576,4
10212,6346be02f0f1d2476ba40176,8577,3
10213,634812daf0f1d26213a440f1,8578,5
10214,62dbd8ab9670f2007f7d3e9e,8579,1
10215,63492a90c4fba033ed22759e,8580,4
10216,62dbd8ab9670f2007f7d3e9e,8581,2
10217,6347efa3f0f1d23745a43197,8589,3
10218,63353e0bf0f1d2f05da1f710,8590,5
10219,634587e4f0f1d2970ea3d4b6,8591,4
10220,62dcec72ec7643f2ddc3bfe7,8592,2
10221,62dbc6199670f2007f7b4bbf,8593,3
10222,62dbc6199670f2007f7b4bbf,8593,3
10223,62db89589670f2007f78ba0b,8611,5
10224,62dcec72ec7643f2ddc3bfe7,8594,5
10225,62db8db99670f2007f7937b3,8595,1
10226,62db8db99670f2007f7937b3,8595,1
10227,62db8b339670f2007f78e89e,9534,4
10228,62db89589670f2007f78ba0b,8596,1
10229,62ea453844d9ae35c414bd85,8597,5
10230,62db89589670f2007f78ba0b,8598,5
10231,63353e0bf0f1d2f05da1f710,8599,2
10232,62db89e69670f2007f78cbaf,8600,1
10233,62db89589670f2007f78ba0b,8601,5
10234,63494a44c4fba053a5228105,8612,1
10235,63353e0bf0f1d2f05da1f710,8602,3
10236,62db89589670f2007f78ba0b,8603,1
10237,62e1747a11ce2a1b474334e3,8604,5
10238,62e1747a11ce2a1b474334e3,8604,5
10239,63353e0bf0f1d2f05da1f710,8605,1
10240,6349444ec4fba0599d227eee,8606,4
10241,62db89589670f2007f78ba0b,8607,1
10242,62db89589670f2007f78ba0b,8608,4
10243,62db89589670f2007f78ba0b,8609,3
10244,63494a44c4fba053a5228105,8610,5
10245,62db89589670f2007f78ba0b,8613,5
10246,63495083c4fba00ba42282f6,8614,1
10247,62e4dfd511ce2aacef43d073,8615,5
10248,63495083c4fba00ba42282f6,8616,4
10249,634a571ec4fba034e522a74e,8619,1
10250,62dbd2c69670f2007f7c7236,8620,4
10251,634a571ec4fba034e522a74e,8621,2
10252,62dbd2c69670f2007f7c7236,8622,1
10253,634a571ec4fba034e522a74e,8623,3
10254,62dbd2c69670f2007f7c7236,8624,3
10255,634a571ec4fba034e522a74e,8625,3
10256,634a571ec4fba034e522a74e,8634,2
10257,63353e0bf0f1d2f05da1f710,8626,2
10258,634a571ec4fba034e522a74e,8627,5
10259,63353e0bf0f1d2f05da1f710,8628,2
10260,634a571ec4fba034e522a74e,8629,4
10261,634903dbfd2ec6a81dfd4d53,8630,3
10262,634a571ec4fba034e522a74e,8631,2
10263,632027cf6e5b8464526253a3,8632,5
10264,634a571ec4fba034e522a74e,8633,1
10265,631860a66e5b8476ef616c03,8635,2
10266,634a571ec4fba034e522a74e,8636,3
10268,6311c8316e5b844b2c60a4c0,8638,1
10270,6311b7986e5b8444fa60a086,8640,4
10271,6347c237f0f1d20039a427e5,8649,4
10272,62dbb0509670f2007f7a8de8,8641,4
10273,62dbacc79670f2007f7a63ba,8642,5
10274,63353e0bf0f1d2f05da1f710,8643,3
10275,6311b7986e5b8444fa60a086,8644,5
10276,6344fd67f0f1d28c0ea3aa8b,8646,5
10277,6347c746f0f1d264bca429de,8647,1
10278,62dbd8ab9670f2007f7d3ea1,8648,1
10279,62dbd8ab9670f2007f7d3e21,8650,2
10280,6347c237f0f1d20039a427e5,8651,1
10281,632fc17b2288e00ce6e0a016,8652,2
10282,6347c237f0f1d20039a427e5,8653,3
10283,6347c237f0f1d20039a427e5,8654,5
10284,632f1f8a2288e0bd42e09895,8655,5
10285,6347c237f0f1d20039a427e5,8656,1
10286,632df0852288e0811ee073d7,8657,4
10287,6349100dc4fba02bb8226e1d,8668,2
10288,630ca634cf5770d510233f34,8658,1
10289,632df0852288e0811ee073d7,8659,1
10290,63495e81c4fba0acbc228b2c,8660,1
10291,6346b0d3f0f1d2036ca3fcf7,8661,2
10292,634a5a5ec4fba0fab122a85b,8674,1
10293,63495e6bc4fba00665228abd,8662,5
10294,6346c70cf0f1d2e852a40618,8663,2
10295,63495837c4fba00468228562,8664,5
10296,6346c70cf0f1d2e852a40618,8665,1
10297,6346b0d3f0f1d2036ca3fcf7,8666,2
10298,6346c206f0f1d2c4fea40273,8667,2
10299,6346c206f0f1d2c4fea40273,8669,3
10300,6311b7986e5b8444fa60a086,8670,5
10301,63480724f0f1d21b60a43b5b,8671,4
10302,63469d31f0f1d24661a3f3db,8672,1
10303,63469d31f0f1d24661a3f3db,8673,2
10304,634907affd2ec6c985fd509c,8676,1
10305,6335bb17f0f1d2e909a21050,8677,2
10306,62e17b6e11ce2a9bc043356f,8678,3
10307,634a22c9c4fba0016222a1a2,8679,4
10308,62db89599670f2007f78bc19,8680,1
10309,62db89599670f2007f78bc19,8680,1
10310,634815d0f0f1d23ce4a442df,8681,3
10311,62db87b99670f2007f788b3d,8682,4
10312,63450fcff0f1d25c0ea3af4c,8683,1
10313,63450fcff0f1d25c0ea3af4c,8684,4
10314,630b662dcf577074d0231c50,8685,3
10315,6347c98af0f1d224f7a42a08,8686,1
10316,6349787cc4fba026fc2299c4,8687,4
10317,62db89589670f2007f78b9dd,8688,2
10318,62db89589670f2007f78b9dd,8688,2
10319,62db89589670f2007f78b9dd,8688,2
10320,6347c98af0f1d224f7a42a08,8689,3
10321,6347c98af0f1d224f7a42a08,8690,1
10322,62f1d6b6ef7ba08fe951b4d5,8691,3
10323,63353e0bf0f1d2f05da1f710,8692,5
10324,63353e0bf0f1d2f05da1f710,8693,4
10325,63353e0bf0f1d2f05da1f710,8694,4
10326,63353e0bf0f1d2f05da1f710,8695,4
10327,6346c880f0f1d2e24aa40653,8696,2
10328,633edd74f0f1d2c1cfa2fea2,8697,3
10329,62fca399ad1e9884267a3196,8698,3
10330,6346cccff0f1d2cb57a4093c,8699,1
10331,63469d31f0f1d24661a3f3db,8700,1
10332,6340e641f0f1d2b3a4a32ea0,8701,1
10333,634a60d8c4fba00acf22aaf8,8702,4
10334,62ea3e1444d9ae172e14aa95,8703,4
10335,633ab4f1f0f1d25c8fa29bc4,8710,5
10336,62f1ec5bef7ba07b8d51fbae,8711,4
10337,634962bdc4fba03f502293be,8712,5
10338,62e7347b44d9ae6dff1268cb,8713,3
10339,6315ea3f6e5b84c87061225a,8714,4
10340,6349343ac4fba0dde1227747,8715,2
10341,6315ea3f6e5b84c87061225a,8716,1
10342,6349357ac4fba0411b2277d5,8759,3
10343,6349343ac4fba0dde1227747,8717,5
10344,6315ea3f6e5b84c87061225a,8718,5
10345,6315ea3f6e5b84c87061225a,8719,5
10346,6321d99e6e5b84639962b22a,8720,2
10347,63284e482288e01425df82a4,8721,3
10348,62f3b8d42efebc2cbccd2f77,8722,4
10349,634a7594c4fba0ad3d22b213,8723,3
10350,634a7594c4fba0ad3d22b213,8724,1
10351,6315ea3f6e5b84c87061225a,8725,4
10352,6315ea3f6e5b84c87061225a,8727,2
10353,634a7594c4fba0ad3d22b213,8728,4
10354,634a7594c4fba0ad3d22b213,8729,5
10355,634a7594c4fba0ad3d22b213,8730,5
10356,634a7594c4fba0ad3d22b213,8731,5
10357,634a7594c4fba0ad3d22b213,8732,4
10358,634a7594c4fba0ad3d22b213,8733,1
10359,634a7594c4fba0ad3d22b213,8734,1
10360,634a7594c4fba0ad3d22b213,8735,1
10361,634a7594c4fba0ad3d22b213,8736,4
10362,634a7594c4fba0ad3d22b213,8737,5
10363,634a7594c4fba0ad3d22b213,8738,1
10364,634a7594c4fba0ad3d22b213,8739,4
10365,634a7594c4fba0ad3d22b213,8740,2
10366,634a7594c4fba0ad3d22b213,8741,2
10367,6349357ac4fba0411b2277d5,8742,1
10368,6349357ac4fba0411b2277d5,8743,1
10369,6349357ac4fba0411b2277d5,8744,2
10370,6349357ac4fba0411b2277d5,8745,4
10371,6349357ac4fba0411b2277d5,8746,5
10372,6349357ac4fba0411b2277d5,8747,1
10373,634a7594c4fba0ad3d22b213,8748,1
10374,6349357ac4fba0411b2277d5,8749,3
10375,634a7594c4fba0ad3d22b213,8750,3
10376,6349357ac4fba0411b2277d5,8751,4
10377,62db8db99670f2007f7937b3,8752,1
10378,62db8db99670f2007f7937b3,8752,1
10379,6349357ac4fba0411b2277d5,8753,2
10380,634801e6f0f1d25206a438c7,8754,5
10381,6349357ac4fba0411b2277d5,8755,3
10382,6349357ac4fba0411b2277d5,8756,1
10383,6349357ac4fba0411b2277d5,8757,2
10384,6349357ac4fba0411b2277d5,8758,5
10385,6349357ac4fba0411b2277d5,8760,1
10386,6349357ac4fba0411b2277d5,8761,2
10387,6349357ac4fba0411b2277d5,8762,4
10388,6349357ac4fba0411b2277d5,8763,1
10389,6349357ac4fba0411b2277d5,8764,1
10390,6349357ac4fba0411b2277d5,8765,4
10391,6349357ac4fba0411b2277d5,8766,3
10392,6349357ac4fba0411b2277d5,8767,4
10393,6349357ac4fba0411b2277d5,8768,1
10394,6349357ac4fba0411b2277d5,8769,5
10395,6349357ac4fba0411b2277d5,8770,4
10396,6349357ac4fba0411b2277d5,8771,5
10397,6349357ac4fba0411b2277d5,8772,2
10398,6349357ac4fba0411b2277d5,8773,2
10399,6349357ac4fba0411b2277d5,8774,5
10400,6349357ac4fba0411b2277d5,8775,4
10401,6349357ac4fba0411b2277d5,8776,1
10402,6349357ac4fba0411b2277d5,8777,1
10403,6349357ac4fba0411b2277d5,8778,3
10404,6349357ac4fba0411b2277d5,8779,4
10405,6349357ac4fba0411b2277d5,8780,1
10406,6349357ac4fba0411b2277d5,8781,3
10407,6349357ac4fba0411b2277d5,8782,2
10408,6349357ac4fba0411b2277d5,8783,3
10409,6349357ac4fba0411b2277d5,8784,5
10410,6349357ac4fba0411b2277d5,8785,5
10411,6349357ac4fba0411b2277d5,8786,2
10412,6349357ac4fba0411b2277d5,8787,5
10413,6349357ac4fba0411b2277d5,8788,4
10414,6349357ac4fba0411b2277d5,8789,2
10415,62dcec72ec7643f2ddc3bfe7,8850,1
10416,6349357ac4fba0411b2277d5,8790,3
10417,6349357ac4fba0411b2277d5,8791,5
10418,6349357ac4fba0411b2277d5,8792,1
10419,6349357ac4fba0411b2277d5,8793,1
10420,6349357ac4fba0411b2277d5,8794,1
10421,6349357ac4fba0411b2277d5,8795,2
10422,6349357ac4fba0411b2277d5,8796,5
10423,6349357ac4fba0411b2277d5,8797,3
10424,6332df992288e02d5de129fe,8798,3
10425,6332df992288e02d5de129fe,8798,3
10426,63496309c4fba042102293d5,8858,4
10427,6349357ac4fba0411b2277d5,8799,2
10428,6332df992288e02d5de129fe,8800,2
10429,6332df992288e02d5de129fe,8800,2
10430,6332df992288e02d5de129fe,8801,4
10431,6332df992288e02d5de129fe,8801,4
10432,6349357ac4fba0411b2277d5,8802,4
10433,6332df992288e02d5de129fe,8803,5
10434,6332df992288e02d5de129fe,8803,5
10435,6349357ac4fba0411b2277d5,8804,3
10436,6332df992288e02d5de129fe,8805,5
10437,6332df992288e02d5de129fe,8805,5
10438,6349357ac4fba0411b2277d5,8806,4
10439,6332df992288e02d5de129fe,8807,4
10440,6332df992288e02d5de129fe,8807,4
10441,6349357ac4fba0411b2277d5,8808,2
10442,6332df992288e02d5de129fe,8809,1
10443,6332df992288e02d5de129fe,8809,1
10444,6349357ac4fba0411b2277d5,8810,4
10445,63066346cf5770db4b22a792,8811,1
10446,6349357ac4fba0411b2277d5,8812,1
10447,62dbe8159670f2007f7d48cf,8813,3
10448,6349357ac4fba0411b2277d5,8814,2
10449,62f2a62c2efebc80e0cb63a1,8815,3
10450,63496484c4fba00d7a229413,8816,3
10451,62e1703f11ce2a4fb7433492,8817,5
10452,63495837c4fba00468228562,8818,5
10453,63482ffdf0f1d2ee37a44b7b,8819,2
10454,62db8db99670f2007f7937b3,8872,4
10455,62db8db99670f2007f7937b3,8872,4
10456,62f343192efebc5cf4cbe60e,8820,3
10457,62f343192efebc5cf4cbe60e,8820,3
10458,62f2555973a92dcd2ca79cd3,8821,4
10459,62f2555973a92dcd2ca79cd3,8822,2
10460,63495837c4fba00468228562,8823,3
10461,6341962af0f1d2a24ea34efc,8824,1
10462,62f2555973a92dcd2ca79cd3,8825,5
10463,62dcec72ec7643f2ddc3bfe7,8826,3
10464,62f2555973a92dcd2ca79cd3,8827,5
10465,62dcec72ec7643f2ddc3bfe7,8828,4
10466,62f2555973a92dcd2ca79cd3,8829,5
10467,62dcec72ec7643f2ddc3bfe7,8830,2
10468,62dcec72ec7643f2ddc3bfe7,8831,2
10469,63353e0bf0f1d2f05da1f710,8832,1
10470,62dcec72ec7643f2ddc3bfe7,8833,2
10471,62dcec72ec7643f2ddc3bfe7,8834,5
10472,62dcec72ec7643f2ddc3bfe7,8835,4
10473,62f1f6ceef7ba090e9522392,8889,1
10474,62db8b339670f2007f78e89e,9535,3
10475,62dcec72ec7643f2ddc3bfe7,8836,3
10476,62dcec72ec7643f2ddc3bfe7,8837,3
10477,62dcec72ec7643f2ddc3bfe7,8838,1
10478,62dcec72ec7643f2ddc3bfe7,8839,4
10479,62dcec72ec7643f2ddc3bfe7,8840,4
10480,62dcec72ec7643f2ddc3bfe7,8841,3
10481,62dcec72ec7643f2ddc3bfe7,8842,4
10482,62dcec72ec7643f2ddc3bfe7,8843,1
10483,62dcec72ec7643f2ddc3bfe7,8844,1
10484,62dcec72ec7643f2ddc3bfe7,8845,5
10485,62dcec72ec7643f2ddc3bfe7,8846,4
10486,62dcec72ec7643f2ddc3bfe7,8847,1
10487,62dcec72ec7643f2ddc3bfe7,8848,2
10488,62dcec72ec7643f2ddc3bfe7,8849,1
10489,62dcec72ec7643f2ddc3bfe7,8851,3
10490,62dcec72ec7643f2ddc3bfe7,8852,2
10491,62dcec72ec7643f2ddc3bfe7,8853,5
10492,62dcec72ec7643f2ddc3bfe7,8854,2
10493,62dcec72ec7643f2ddc3bfe7,8855,3
10494,62eb6299a636f0d472620f39,8856,4
10495,62eb6299a636f0d472620f39,8856,4
10496,631331f96e5b843be560db5c,8857,1
10497,62f2ae742efebc22dccb6c47,8859,1
10498,63496309c4fba042102293d5,8860,5
10499,633191212288e05287e0f0db,8861,2
10500,63496309c4fba042102293d5,8862,1
10501,62dbd8ab9670f2007f7d3e21,8863,3
10502,62ea18af44d9aedb931442ca,8864,5
10503,63496bc5c4fba004e8229663,8865,1
10504,6342ffe1f0f1d21d2aa3738b,8961,4
10505,634992a9c4fba043db229d80,8866,3
10506,6346b55ff0f1d29150a3fee2,8867,3
10507,6346b55ff0f1d29150a3fee2,8867,3
10508,6346b55ff0f1d29150a3fee2,8867,3
10509,62dbd8459670f2007f7d308d,8868,2
10510,62e2599c11ce2a140b434cf2,8869,3
10511,6346b55ff0f1d29150a3fee2,8870,1
10512,6346b55ff0f1d29150a3fee2,8870,1
10513,6346b55ff0f1d29150a3fee2,8870,1
10514,634a5efac4fba02d4422a9c2,8871,2
10515,632f3aab2288e05c09e09bb2,8873,2
10516,62db886e9670f2007f789b3d,8874,2
10517,63284e482288e01425df82a4,8875,5
10518,62ea315244d9ae7724148bf4,8876,3
10519,62db886e9670f2007f789b3d,8877,2
10520,634a61cec4fba0523b22ab86,8878,3
10521,62dbc1419670f2007f7afab4,8879,2
10522,634a61cec4fba0523b22ab86,8880,1
10523,62f1f6ceef7ba090e9522392,8881,5
10524,62db8ccd9670f2007f79168d,8882,2
10525,62f1f6ceef7ba090e9522392,8883,2
10526,62f1f6ceef7ba090e9522392,8884,3
10527,62f1f6ceef7ba090e9522392,8885,1
10528,62f1f6ceef7ba090e9522392,8886,3
10529,62f1f6ceef7ba090e9522392,8887,2
10530,62f1f6ceef7ba090e9522392,8888,1
10531,62f1f6ceef7ba090e9522392,8890,5
10532,62f1f6ceef7ba090e9522392,8891,4
10533,62f1f6ceef7ba090e9522392,8892,5
10534,62f1f6ceef7ba090e9522392,8893,3
10535,62f1f6ceef7ba090e9522392,8894,5
10536,62f1f6ceef7ba090e9522392,8895,4
10537,62f1f6ceef7ba090e9522392,8896,4
10538,62f1f6ceef7ba090e9522392,8897,4
10539,634a8375c4fba0a7e122b492,8899,4
10540,62f1f6ceef7ba090e9522392,8900,1
10541,634a8375c4fba0a7e122b492,8901,5
10542,62f1f6ceef7ba090e9522392,8902,3
10543,634a8375c4fba0a7e122b492,8903,5
10544,62f1f6ceef7ba090e9522392,8904,4
10545,634cf0eac4fba04d12230fa4,9341,4
10546,634a8375c4fba0a7e122b492,8905,3
10547,62f1f6ceef7ba090e9522392,8906,2
10548,6346baf9f0f1d29602a4009a,8907,3
10549,62dbd8ab9670f2007f7d3e91,8908,2
10550,6346baf9f0f1d29602a4009a,8909,3
10551,62dbd8ab9670f2007f7d3e91,8910,2
10552,62dbd8ab9670f2007f7d3e91,8911,3
10553,6346baf9f0f1d29602a4009a,8912,5
10554,62dbd8ab9670f2007f7d3e91,8913,5
10555,62dbd8ab9670f2007f7d3e91,8914,3
10556,62dbd8ab9670f2007f7d3e91,8915,4
10557,62ea169644d9ae12ac143ebd,8917,5
10558,62dbd8ab9670f2007f7d3e91,8918,4
10559,62dbd8ab9670f2007f7d3e91,8919,1
10560,62dbd8ab9670f2007f7d3e91,8920,1
10561,632149d46e5b84b545628712,8921,1
10562,63353e0bf0f1d2f05da1f710,8970,2
10563,634bc468c4fba023e022efc9,9342,1
10564,62dbd8ab9670f2007f7d3e91,8922,2
10565,62dbc1419670f2007f7afab4,8923,1
10566,6347e9eef0f1d26e39a42faa,8924,3
10567,630b662dcf577074d0231c50,8925,4
10568,63496dd8c4fba0c6e92296d7,8926,2
10569,63417df0f0f1d214fea34b59,8927,5
10570,62dbd8ab9670f2007f7d3e91,8928,1
10571,63284e482288e01425df82a4,8929,5
10572,62dbd8ab9670f2007f7d3e91,8930,5
10573,63284e482288e01425df82a4,8931,2
10574,63284e482288e01425df82a4,8932,4
10575,62dbd8ab9670f2007f7d3e91,8933,5
10576,63284e482288e01425df82a4,8934,3
10577,62dbd2c69670f2007f7c7236,8935,4
10578,63284e482288e01425df82a4,8936,2
10579,62dbd2c69670f2007f7c7236,8937,2
10580,62f22b2e73a92d7b5ba711d2,8938,4
10581,6349536dc4fba027592283ae,8939,1
10582,63353e0bf0f1d2f05da1f710,8940,2
10583,62e1747a11ce2a1b474334e3,8941,2
10584,62e1747a11ce2a1b474334e3,8941,2
10585,6349338dc4fba09607227734,8942,2
10586,6347fd96f0f1d293faa434ba,8943,4
10587,6347fd96f0f1d293faa434ba,8943,4
10588,6347fd96f0f1d293faa434ba,8943,4
10589,6349338dc4fba09607227734,8944,2
10590,6349338dc4fba09607227734,8945,2
10591,6349338dc4fba09607227734,8946,4
10592,6349338dc4fba09607227734,8947,3
10593,62e2599c11ce2a140b434cf2,8948,5
10594,6349338dc4fba09607227734,8949,4
10595,6349338dc4fba09607227734,8950,1
10596,6349338dc4fba09607227734,8951,4
10597,6349338dc4fba09607227734,8952,3
10598,6349338dc4fba09607227734,8953,4
10599,6349338dc4fba09607227734,8954,5
10600,634a97ebc4fba0219222c28f,8955,5
10601,6349338dc4fba09607227734,8956,2
10602,634a97ebc4fba0219222c28f,8957,4
10603,6349338dc4fba09607227734,8958,2
10604,63353e0bf0f1d2f05da1f710,8959,1
10605,6349338dc4fba09607227734,8960,3
10606,6342ffe1f0f1d21d2aa3738b,8962,4
